almaMmsId	hbzId	rpbId
990107653850206441	HT012612832	107t961008
990141055540206441	TT001201321	107t961033
990048647740206441	HT003088749	107t961037
990056976620206441	HT006566120	107t972168
990107634120206441	HT012610859	107t961073
990107654050206441	HT012612852	107t961084
990105321490206441	HT012379596	107t961085
990106490370206441	HT012496484	107t961086
990107271920206441	HT012574639	107t961097
990106470560206441	HT012494503	107t961100
990141056590206441	TT001201426	107t961101
990141046180206441	TT001200386	107t961150
990141048120206441	TT001200580	107t971257
990107273270206441	HT012574774	107t961186
990107788730206441	HT012626320	107t961191
990104076090206441	HT012255056	107t961218
990107791060206441	HT012626553	107t961235
990104078020206441	HT012255249	107t961236
990104078030206441	HT012255250	107t961237
990107659280206441	HT012613375	107t961238
990107659290206441	HT012613376	107t961239
990106389410206441	HT012486388	107t961240
990107763890206441	HT012623836	107t961241
990107639890206441	HT012611436	107t961242
990107639910206441	HT012611438	107t961243
990104076120206441	HT012255059	107t961244
990107763480206441	HT012623795	107t961245
990107797130206441	HT012627160	107t961246
990104075400206441	HT012254987	107t961247
990055978070206441	HT007047716	107t961248
990107787040206441	HT012626151	107t961250
990107656140206441	HT012613061	107t961335
990141048610206441	TT001200629	107t961347
990107762020206441	HT012623649	107t961395
990050039380206441	HT007149407	107t961403
990107999480206441	HT012647395	107t961412
990141048110206441	TT001200579	107t050492
990056989010206441	HT007400377	107t001764
990141047070206441	TT001200475	107t982285
990141025420206441	TT001198313	107t961731
990051001720206441	HT008883696	107t961839
990050075790206441	HT007258939	929t970439
990048488220206441	HT002281207	107t961911
990049974080206441	HT006779834	107t961932
990141071120206441	TT001202878	107t961935
990141054430206441	TT001201210	107t962253
990141068210206441	TT001202587	107t962330
990050095320206441	HT007319865	107t962363
990050023960206441	HT007106099	107t962442
990048928280206441	HT003808082	107t962470
990141069030206441	TT001202669	107t962608
990141071060206441	TT001202872	107t962681
990130709060206441	TT000655532	107t962701
990141048270206441	TT001200595	107t962745
990107304550206441	HT012577902	107t962747
990056254530206441	HT007193863	107t962749
990107657230206441	HT012613170	107t962750
990107628260206441	HT012610273	107t962751
990107628090206441	HT012610256	107t962752
990106918700206441	HT012539317	107t962753
990107747780206441	HT012622225	107t962754
990106070090206441	HT012454456	107t962755
990107536410206441	HT012601088	107t962756
990107536440206441	HT012601091	107t962757
990107536470206441	HT012601094	107t962758
990141054600206441	TT001201227	107t962759
990106860520206441	HT012533499	107t962764
990108038170206441	HT012651264	107t972118
990107584350206441	HT012605882	107t962842
990106469880206441	HT012494435	107t962844
990105670260206441	HT012414473	107t962845
990107639790206441	HT012611426	107t962849
990141057320206441	TT001201498	107t962862
990107610570206441	HT012608504	107t962881
990103754630206441	HT012222910	107t962882
990103754730206441	HT012222920	107t962883
990107610680206441	HT012608515	107t962884
990195113080206441	HT017595919	107t970944
990108030070206441	HT012650454	107t971010
990141067690206441	TT001202535	107t971027
990049110190206441	HT004240550	107t971028
990141072000206441	TT001202966	107t971063
990108034480206441	HT012650895	107t971078
990108034350206441	HT012650882	107t971079
990107927700206441	HT012640217	107t971080
990108034500206441	HT012650897	107t971081
990108095300206441	HT012656977	107t971098
990108199260206441	HT012667373	107t971109
990050192660206441	HT007614782	107t971115
990108136530206441	HT012661100	107t971116
990106818960206441	HT012529343	107t971125
990141021140206441	TT001197885	107t971193
990049927050206441	HT006655348	107t060363
990141048110206441	TT001200579	107t050492
990141088080206441	TT001204574	107t971213
990141656950206441	TT001261461	
990108264300206441	HT012673877	107t971234
990141048120206441	TT001200580	107t971257
990108201420206441	HT012667589	107t971262
990108205300206441	HT012667977	107t971269
990108178920206441	HT012665339	107t971270
990108274660206441	HT012674913	107t971272
990104087960206441	HT012256243	107t971273
990107635850206441	HT012611032	107t971300
990108199010206441	HT012667348	107t971303
990108099760206441	HT012657423	107t971304
990108095890206441	HT012657036	107t971306
990108151330206441	HT012662580	107t971309
990108167660206441	HT012664213	107t971310
990106712850206441	HT012518732	107t971311
990108054560206441	HT012652903	107t971312
990108234610206441	HT012670908	107t971315
990106311980206441	HT012478645	107t971316
990056478410206441	HT008170968	929t034069
990056723400206441	HT011155456	107t971318
990107574870206441	HT012604934	107t971320
990105842870206441	HT012431734	107t971321
990104069030206441	HT012254350	107t971323
990104070330206441	HT012254480	107t971324
990106753960206441	HT012522843	107t971325
990108331620206441	HT012680609	107t971326
990106855350206441	HT012532982	107t971327
990141091610206441	TT001204927	107t971328
990107250920206441	HT012572539	107t971329
990141066120206441	TT001202378	107t971330
990107790900206441	HT012626537	107t971331
990108107830206441	HT012658230	107t971332
990056989180206441	HT007408068	107t971334
990107140850206441	HT012561532	107t971338
990106974660206441	HT012544913	107t971339
990106836700206441	HT012531117	107t971340
990107527450206441	HT012600192	107t971344
990108331720206441	HT012680619	107t971345
990108332790206441	HT012680726	107t971346
990107640350206441	HT012611482	107t971353
990056538380206441	HT008878182	107t971355
990108016340206441	HT012649081	107t971357
990055639960206441	HT007006439	107t971361
990107920120206441	HT012639459	107t971362
990108202060206441	HT012667653	107t971363
990104074540206441	HT012254901	107t971367
990107600960206441	HT012607543	107t971368
990107601510206441	HT012607598	107t971369
990104076810206441	HT012255128	107t971370
990104075390206441	HT012254986	107t971371
990056572280206441	HT009129834	929t980765
990056687660206441	HT010848724	107t971374
990106181000206441	HT012465547	107t971376
990048998980206441	HT003983484	107t971379
990108045340206441	HT012651981	107t971381
990056883230206441	HT002869292	107t971391
990108348220206441	HT012682269	107t971393
990103794230206441	HT012226870	107t971438
990141048200206441	TT001200588	107t971647
990050150560206441	HT007484550	107t971669
990108359230206441	HT012683370	107t021996
990108359260206441	HT012683373	107t992032
990108359280206441	HT012683375	107t971677
990141077040206441	TT001203470	107t971705
990108316600206441	HT012679107	107t971787
990108382090206441	HT012685656	107t971790
990108167540206441	HT012664201	107t971791
990057036130206441	HT008268122	107t971860
990108432270206441	HT012690674	107t971877
990108431810206441	HT012690628	107t971878
990108434770206441	HT012690924	107t971879
990108381700206441	HT012685617	107t971881
990108429050206441	HT012690352	107t971882
990108429170206441	HT012690364	107t971883
990108380780206441	HT012685525	107t971893
990054592790206441	HT006290212	107t971894
990056978460206441	HT006672433	107t971896
990141092360206441	TT001205002	107t971920
990121882800206441	HT013868587	107t972033
990116304260206441	HT013305721	107t972055
990049175970206441	HT004409773	107t972088
990055796470206441	HT007026166	107t972106
990108340920206441	HT012681539	107t972112
990108392470206441	HT012686694	107t972113
990108018080206441	HT012649255	107t972115
990108018290206441	HT012649276	107t972116
990108038170206441	HT012651264	107t972118
990108038200206441	HT012651267	107t972119
990107896680206441	HT012637115	107t972120
990107896840206441	HT012637131	107t972121
990108184720206441	HT012665919	107t972122
990108318840206441	HT012679331	107t972125
990108265540206441	HT012674001	107t972129
990107985040206441	HT012645951	107t972131
990105612720206441	HT012408719	107t972132
990108348700206441	HT012682317	107t972133
990108348720206441	HT012682319	107t972134
990108348680206441	HT012682315	107t972135
990193674950206441	HT017454785	107t972140
990056389430206441	HT007546338	107t972144
990108380990206441	HT012685546	107t972145
990108382250206441	HT012685672	107t972146
990055290640206441	HT006965807	107t972150
990108381620206441	HT012685609	107t972152
990107810900206441	HT012628537	107t972156
990108340890206441	HT012681536	107t972158
990106430950206441	HT012490542	107t972167
990056976620206441	HT006566120	107t972168
990107686620206441	HT012616109	107t972170
990108024430206441	HT012649890	107t972172
990108015580206441	HT012649005	107t972174
990108015610206441	HT012649008	107t972175
990108015640206441	HT012649011	107t972176
990142336380206441	TT001329404	107t972177
990107437500206441	HT012591197	107t972178
990107437490206441	HT012591196	107t972179
990106738700206441	HT012521317	107t972180
990108168720206441	HT012664319	107t972182
990107774520206441	HT012624899	107t972184
990102574370206441	HT012104884	107t972186
990108433700206441	HT012690817	107t972187
990107980070206441	HT012645454	107t972188
990049822870206441	HT006351402	036t940983
990141034050206441	TT001199175	107t972511
990141080490206441	TT001203815	107t972532
990141056070206441	TT001201374	107t972546
990141071960206441	TT001202962	107t972947
990125081140206441	HT013960662	107t973047
990107232910206441	HT012570738	107t973094
990104087200206441	HT012256167	107t973095
990107003510206441	HT012547798	107t973096
990105722900206441	HT012419737	107t973097
990107141120206441	HT012561559	107t973100
990105733410206441	HT012420788	107t973101
990107952480206441	HT012642695	107t973104
990104079080206441	HT012255355	107t973105
990106528280206441	HT012500275	107t973107
990106693250206441	HT012516772	107t973108
990106941910206441	HT012541638	107t973109
990108374830206441	HT012684930	107t973111
990107917800206441	HT012639227	107t973112
990107610260206441	HT012608473	107t973113
990108432180206441	HT012690665	107t973114
990107918080206441	HT012639255	107t973115
990107762720206441	HT012623719	107t973116
990106216310206441	HT012469078	107t973117
990105808610206441	HT012428308	107t973119
990056406360206441	HT007606099	107t973121
990056406350206441	HT007606098	107t973122
990107426410206441	HT012590088	107t973124
990107426410206441	HT012590088	107t973124
990105740120206441	HT012421459	107t973130
990108282830206441	HT012675730	107t973131
990107789260206441	HT012626373	107t973133
990056483720206441	HT008188145	107t973139
990055825580206441	HT007029666	107t973140
990108179410206441	HT012665388	107t973141
990106472820206441	HT012494729	107t973142
990105716260206441	HT012419073	107t973143
990105815710206441	HT012429018	107t973144
990108069470206441	HT012654394	107t973152
990108432300206441	HT012690677	107t973156
990106572390206441	HT012504686	107t973158
990107230520206441	HT012570499	107t973159
990107379170206441	HT012585364	107t973160
990106748700206441	HT012522317	107t973161
990106748830206441	HT012522330	107t973162
990056564500206441	HT009053868	107t973165
990056519690206441	HT008597109	107t973180
990056199260206441	HT007073553	929t952095
990106255310206441	HT012472978	107t973182
990106331030206441	HT012480550	107t973183
990106209860206441	HT012468433	107t973184
990106216100206441	HT012469057	107t973185
990118184320206441	HT013494757	107t973187
990107565180206441	HT012603965	107t973188
990106195410206441	HT012466988	107t973189
990107428700206441	HT012590317	107t973190
990141071730206441	TT001202939	107t981104
990141020560206441	TT001197827	107t981111
990057268640206441	HT010501037	107t981266
990141105540206441	TT001206320	107t981417
990141106540206441	TT001206420	107t981418
990108359230206441	HT012683370	107t021996
990104084290206441	HT012255876	107t981506
990050095380206441	HT007320146	107t981513
990108024400206441	HT012649887	107t981523
990108448470206441	HT012692294	107t981528
990108443990206441	HT012691846	107t981529
990108444480206441	HT012691895	107t981530
990107789050206441	HT012626352	107t981543
990124857330206441	HT013938012	107t981554
990047976590206441	HT001357551	107t981640
990108403650206441	HT012687812	107t981695
990108523060206441	HT012699753	107t981696
990107437860206441	HT012591233	107t981704
990106583910206441	HT012505838	107t981707
990106480630206441	HT012495510	107t981708
990105470370206441	HT012394484	107t981709
990104086060206441	HT012256053	107t981710
990104085840206441	HT012256031	107t981715
